,Airline Name,Airports,Cities,Distance,Average Delay (min),Variance of Delays (min),Overall,Cabin,Entertainment,Wifi,Food/Beverage,Bang for Buck,Topics Extract,url,for_html
2440,Frontier Airlines Inc.,"('MIA', 'ORD')","('Miami, FL', 'Chicago, IL')",1197.0,0.6595744680851063,20.446808510638302,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2441,Frontier Airlines Inc.,"('MIA', 'PHL')","('Miami, FL', 'Philadelphia, PA')",1013.0,2.0285714285714285,48.63685300207039,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2442,Frontier Airlines Inc.,"('MKE', 'ATL')","('Milwaukee, WI', 'Atlanta, GA')",669.0,0.6818181818181818,15.617336152219872,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2443,Frontier Airlines Inc.,"('MKE', 'DEN')","('Milwaukee, WI', 'Denver, CO')",896.0,2.5773195876288657,112.12156357388321,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2444,Frontier Airlines Inc.,"('MKE', 'DFW')","('Milwaukee, WI', 'Dallas/Fort Worth, TX')",853.0,0.29411764705882354,2.9411764705882346,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2445,Frontier Airlines Inc.,"('MKE', 'LAS')","('Milwaukee, WI', 'Las Vegas, NV')",1524.0,0.5057471264367817,5.369152632985832,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2446,Frontier Airlines Inc.,"('MKE', 'MCO')","('Milwaukee, WI', 'Orlando, FL')",1066.0,0.12280701754385966,0.6453634085213036,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2447,Frontier Airlines Inc.,"('MKE', 'PHL')","('Milwaukee, WI', 'Philadelphia, PA')",690.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2448,Frontier Airlines Inc.,"('MKE', 'RSW')","('Milwaukee, WI', 'Fort Myers, FL')",1183.0,22.2,2464.2,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2449,Frontier Airlines Inc.,"('MSN', 'DEN')","('Madison, WI', 'Denver, CO')",826.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2450,Frontier Airlines Inc.,"('MSO', 'DEN')","('Missoula, MT', 'Denver, CO')",679.0,2.393939393939394,165.99621212121212,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2451,Frontier Airlines Inc.,"('MSP', 'DEN')","('Minneapolis, MN', 'Denver, CO')",680.0,4.490384615384615,2469.352564102564,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2452,Frontier Airlines Inc.,"('MSP', 'MCO')","('Minneapolis, MN', 'Orlando, FL')",1310.0,11.761904761904766,2344.2346109175382,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2453,Frontier Airlines Inc.,"('MSP', 'ORD')","('Minneapolis, MN', 'Chicago, IL')",334.0,4.068181818181818,728.2045454545455,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2454,Frontier Airlines Inc.,"('MSY', 'DEN')","('New Orleans, LA', 'Denver, CO')",1062.0,1.6170212765957446,35.067530064754855,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2455,Frontier Airlines Inc.,"('MSY', 'MCO')","('New Orleans, LA', 'Orlando, FL')",551.0,4.422222222222223,862.1131313131311,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2456,Frontier Airlines Inc.,"('MSY', 'PHL')","('New Orleans, LA', 'Philadelphia, PA')",1089.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2457,Frontier Airlines Inc.,"('OMA', 'DEN')","('Omaha, NE', 'Denver, CO')",472.0,5.876712328767122,633.7484779299845,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2458,Frontier Airlines Inc.,"('OMA', 'MCO')","('Omaha, NE', 'Orlando, FL')",1211.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2459,Frontier Airlines Inc.,"('ORD', 'AUS')","('Chicago, IL', 'Austin, TX')",977.0,2.511627906976744,143.11295681063126,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2460,Frontier Airlines Inc.,"('ORD', 'BNA')","('Chicago, IL', 'Nashville, TN')",409.0,2.507042253521127,134.91066398390342,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2461,Frontier Airlines Inc.,"('ORD', 'CLT')","('Chicago, IL', 'Charlotte, NC')",599.0,9.318181818181818,613.8498942917547,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2462,Frontier Airlines Inc.,"('ORD', 'DEN')","('Chicago, IL', 'Denver, CO')",888.0,1.9505494505494505,216.7654969340053,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2463,Frontier Airlines Inc.,"('ORD', 'IAD')","('Chicago, IL', 'Washington, DC')",588.0,3.6764705882352944,138.5891265597148,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2464,Frontier Airlines Inc.,"('ORD', 'LAS')","('Chicago, IL', 'Las Vegas, NV')",1514.0,2.730769230769231,278.08215085884984,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2465,Frontier Airlines Inc.,"('ORD', 'LAX')","('Chicago, IL', 'Los Angeles, CA')",1744.0,3.8245614035087723,284.825814536341,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2466,Frontier Airlines Inc.,"('ORD', 'MCI')","('Chicago, IL', 'Kansas City, MO')",403.0,0.29411764705882354,2.9411764705882346,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2467,Frontier Airlines Inc.,"('ORD', 'MCO')","('Chicago, IL', 'Orlando, FL')",1005.0,1.1826923076923077,16.286687826736358,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2468,Frontier Airlines Inc.,"('ORD', 'MIA')","('Chicago, IL', 'Miami, FL')",1197.0,1.4680851063829787,52.689176688251635,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2469,Frontier Airlines Inc.,"('ORD', 'MSP')","('Chicago, IL', 'Minneapolis, MN')",334.0,7.272727272727272,1434.9006342494715,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2470,Frontier Airlines Inc.,"('ORD', 'PDX')","('Chicago, IL', 'Portland, OR')",1739.0,3.1590909090909087,109.20665961945032,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2471,Frontier Airlines Inc.,"('ORD', 'PHL')","('Chicago, IL', 'Philadelphia, PA')",678.0,2.294117647058824,165.30481283422463,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2472,Frontier Airlines Inc.,"('ORD', 'PHX')","('Chicago, IL', 'Phoenix, AZ')",1440.0,7.824175824175824,958.9909645909644,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2473,Frontier Airlines Inc.,"('ORD', 'PIT')","('Chicago, IL', 'Pittsburgh, PA')",413.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2474,Frontier Airlines Inc.,"('ORD', 'RDU')","('Chicago, IL', 'Raleigh/Durham, NC')",646.0,2.022727272727273,93.79016913319236,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2475,Frontier Airlines Inc.,"('ORD', 'RSW')","('Chicago, IL', 'Fort Myers, FL')",1120.0,0.38461538461538464,1.923076923076923,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2476,Frontier Airlines Inc.,"('ORD', 'SEA')","('Chicago, IL', 'Seattle, WA')",1721.0,8.558823529411764,718.6176470588235,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2477,Frontier Airlines Inc.,"('ORD', 'SFO')","('Chicago, IL', 'San Francisco, CA')",1846.0,7.404255319148937,456.2025901942646,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2478,Frontier Airlines Inc.,"('ORD', 'SLC')","('Chicago, IL', 'Salt Lake City, UT')",1250.0,1.2456140350877194,32.010025062656645,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2479,Frontier Airlines Inc.,"('ORD', 'TPA')","('Chicago, IL', 'Tampa, FL')",1012.0,5.769230769230768,432.6923076923077,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2480,Frontier Airlines Inc.,"('ORD', 'TTN')","('Chicago, IL', 'Trenton, NJ')",693.0,2.522727272727273,58.673890063424956,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2481,Frontier Airlines Inc.,"('ORD', 'UST')","('Chicago, IL', 'St. Augustine, FL')",906.0,0.9117647058823528,11.052584670231731,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2482,Frontier Airlines Inc.,"('PBI', 'DEN')","('West Palm Beach/Palm Beach, FL', 'Denver, CO')",1679.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
