,UNIQUE_CARRIER,arr_delay_var,carrier_delay%,cancellation%,airline_name,airport_routes,city_coutes,distance,average_delay_minutes,flight_counts,delay_var_minutes
3565,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LAS', 'HNL')","('Las Vegas, NV', 'Honolulu, HI')",2762.0,8.203619909502262,221.0,4376.335623200328
3566,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LAX', 'HNL')","('Los Angeles, CA', 'Honolulu, HI')",2556.0,6.428571428571429,273.0,3494.1281512605037
3567,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LAX', 'KOA')","('Los Angeles, CA', 'Kona, HI')",2504.0,52.63157894736842,19.0,30201.690058479526
3568,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LAX', 'LIH')","('Los Angeles, CA', 'Lihue, HI')",2615.0,4.6,50.0,239.1020408163265
3569,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LAX', 'OGG')","('Los Angeles, CA', 'Kahului, HI')",2486.0,4.840336134453781,119.0,420.8132744623275
3570,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LIH', 'HNL')","('Lihue, HI', 'Honolulu, HI')",102.0,0.46243447874199184,1717.0,9.45502740319279
3571,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LIH', 'LAX')","('Lihue, HI', 'Los Angeles, CA')",2615.0,4.901960784313726,51.0,199.57019607843137
3572,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LIH', 'OAK')","('Lihue, HI', 'Oakland, CA')",2457.0,2.3333333333333335,24.0,41.01449275362319
3573,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('LIH', 'OGG')","('Lihue, HI', 'Kahului, HI')",201.0,0.4112903225806452,372.0,5.865424745674295
3574,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OAK', 'HNL')","('Oakland, CA', 'Honolulu, HI')",2409.0,8.87912087912088,91.0,1393.12967032967
